date,cases,hospitalization_rate,death_rate,vaccination_rate,temperature,humidity,air_quality_index,mobility_index,public_transport_usage,gathering_events
2025-11-05 12:38:41.194387,981,7.315163179537683,3.3492459617109995,69.51449992601204,27.209143056272538,64.79920280350572,118,90.15512894063366,74.50283064602061,49.044862558619414
2025-11-06 12:38:41.194387,931,7.7115160448601845,3.77208923334618,63.81760179088614,29.193041313376497,62.03711721627778,120,75.64694321233512,71.33715705697888,20.973958348684015
2025-11-07 12:38:41.194387,217,12.74088476955292,2.0189989380341555,88.07237782259725,27.735084009997834,79.79397648850973,173,92.70067759410479,68.19767543791669,37.32873263423523
2025-11-08 12:38:41.194387,880,7.025970607415005,4.971604979822221,65.55483024436582,33.026642168257865,71.25662681069593,148,94.37712799620328,61.150764203491256,40.33527246732504
2025-11-09 12:38:41.194387,924,11.108985581420242,2.8996613424193685,86.4832922389664,28.33247050149166,71.18075418633185,54,80.94688874893873,60.60028984216666,46.10936000265794
2025-11-10 12:38:41.194387,235,9.250418427001964,3.0027000980209433,71.44037905045053,25.603302330636875,74.46274559576034,185,81.04377183641537,75.13457291973495,15.57819092913495
2025-11-11 12:38:41.194387,925,15.444975192272581,2.5090998514989957,68.76569630344008,27.402001538110426,83.30373127603822,126,84.78907497439783,63.505302586488895,25.3819863381735
2025-11-12 12:38:41.194387,225,6.426679672935704,3.946805338229426,62.21445912458572,25.187364705162796,80.00347610177774,131,83.08808693648407,68.30527773134601,17.11456251820011
2025-11-13 12:38:41.194387,891,16.622628538900692,2.890528312645111,65.93411707666822,26.282183676764102,80.0626098426023,67,79.60145190057942,88.16209358570312,25.55012748176273
2025-11-14 12:38:41.194387,836,10.461667701766444,3.85386126529591,73.35557363008347,33.125922131416395,82.58734260691669,64,76.2665595154428,79.41699145550346,48.4464415782664
2025-11-15 12:38:41.194387,766,17.24039915461791,2.3915782167447546,61.977704070016124,33.99937741048536,65.76732505191795,133,74.78957334204085,67.71512010900402,44.940242014204614
2025-11-16 12:38:41.194387,647,6.5408873280961215,2.7388038707050946,86.08259891197643,28.214414832732924,86.90186788991116,54,88.88190884863806,80.21197086133178,10.937661658897312
2025-11-17 12:38:41.194387,615,19.341406904581657,3.5365759123577614,71.82932987734618,30.37793783245924,87.29052086986107,183,87.8913269261783,65.26861069814943,13.820368642065262
2025-11-18 12:38:41.194387,342,15.74926264742352,4.933424060628321,86.15777422071423,26.70932643127631,85.7516920306041,55,82.11929766712471,74.33280792774076,16.342679324930813
2025-11-19 12:38:41.194387,193,18.13584497794951,0.994299214460362,77.9732284602877,32.4766976095942,83.90344543086569,167,87.4813662572218,68.91146632580104,27.915659419532936
2025-11-20 12:38:41.194387,976,16.227669724483683,1.5574298773281678,63.68674872082396,30.36382484276667,61.18944269818868,191,93.7172633867365,89.77410002385099,47.30109536654459
2025-11-21 12:38:41.194387,368,15.31419604209845,0.6588458531515559,87.79541046500489,33.269836656998464,80.8234528796702,65,84.73535445282775,69.24505257561773,13.525005338220524
2025-11-22 12:38:41.194387,243,12.203464661244936,1.2829379497490088,62.77392580929293,30.712910442728024,69.16933569462265,101,82.69688259992034,77.8643721663101,17.33081615637832
2025-11-23 12:38:41.194387,219,13.39327407087133,4.030276162266034,74.52451811037128,25.705280812746544,63.230534617692356,71,81.3985102544944,72.335627350346,44.42990318901291
2025-11-24 12:38:41.194387,698,13.038097772387488,3.2088730518891686,77.09304966450749,33.04752008840515,66.48143105171987,143,91.46232040817674,60.28244642341047,14.39474165405818
2025-11-25 12:38:41.194387,202,5.336445267604572,2.324013288075272,66.39433943685493,25.139877271071214,75.31544619264434,176,88.1042285988236,66.31423569628609,29.825640506115306
2025-11-26 12:38:41.194387,820,17.546965132209877,1.940700443930364,67.23015110224947,30.325692041791378,68.81830319230009,182,77.89037335025613,88.71414463572997,12.139904771509151
2025-11-27 12:38:41.194387,268,18.423736022672912,4.791685197271418,83.52571744225736,28.04039272450489,76.87222405674581,92,70.35902109678891,69.70586301145627,42.256996870314886
2025-11-28 12:38:41.194387,866,17.494330588182507,3.162331256318659,67.43728835741199,25.62086544310266,64.22315514357746,162,93.03276536379347,89.98885089787977,15.472735573823083
2025-11-29 12:38:41.194387,308,7.451700163690473,3.929774691822149,60.9467775434307,33.960707974028736,72.4132759482533,103,73.75312727261225,87.00262340657535,28.963324659271457
2025-11-30 12:38:41.194387,356,10.375501283844162,1.5074185125502506,64.48709403569123,27.488791065117468,89.07951441115664,119,85.03243129397657,80.3546381179549,36.609995031016496
2025-12-01 12:38:41.194387,674,7.6347625286226775,4.352310779832861,70.80286391280659,26.363477992586187,69.66179340530897,51,73.95734029369409,87.75166767539605,31.60988350577645
2025-12-02 12:38:41.194387,719,7.69082941141691,1.6537769131560978,87.69780936131218,32.87384900742314,82.84632530169536,110,94.25283852622567,71.56763444393485,38.187913328143715
2025-12-03 12:38:41.194387,402,7.843651519405567,1.1375865436822874,83.9233643058817,27.456147028077787,71.94536840363897,181,89.91398592556124,89.68028268386404,18.810745233016295
2025-12-04 12:38:41.194387,440,7.978824592789151,2.1199619157765937,87.2995374026139,31.823315958165736,73.21812141542223,61,94.40938632939255,84.70277276648702,49.32964490240628
2025-12-05 12:38:41.194387,131,9.842106021645062,4.574773332976994,77.61400467167977,30.215213582232376,69.36368129904187,168,85.17896732630516,81.744162822225,25.530846096646542
2025-12-06 12:38:41.194387,384,5.165902665430769,0.7692126202320919,67.90440292271302,28.331726322197245,73.66732445209455,197,83.95050878978202,71.6793860522149,14.825985762038275
2025-12-07 12:38:41.194387,191,9.965001618066673,2.7133572249166544,83.25425404861075,25.561261762669858,70.10619211332867,175,93.52127472139242,74.36234354720786,49.87516707125621
2025-12-08 12:38:41.194387,852,15.615403926682694,3.3662850376853966,62.52315281691691,34.06563490488155,84.48081456386862,167,90.3818057834888,64.21633279274852,18.367261071812017
2025-12-09 12:38:41.194387,762,15.877915879071102,3.2497225470025244,77.1932922943122,32.32674253704847,86.26198823086412,76,87.13528840085516,78.31012616087442,33.47092290138913
2025-12-10 12:38:41.194387,317,11.493003543164198,2.018869480764627,78.01142526599752,29.692868482235756,69.64716488181799,80,92.23882708168584,73.6315367705214,49.859003909734454
2025-12-11 12:38:41.194387,337,11.028012784787311,3.6265239879123117,79.23382537964171,34.920930221310584,89.90446441202612,105,85.21973105809873,62.61316913406159,22.281798100113434
2025-12-12 12:38:41.194387,144,18.1089724385837,0.8711245980212965,83.61374336366057,31.27804719266723,67.0606522686396,121,92.50397394272473,89.93522932689883,33.89265275559921
2025-12-13 12:38:41.194387,540,19.505430396361035,4.459261063114838,84.88520684012481,32.35292107429226,66.01282433005929,161,74.25272223697203,84.7141201988315,46.01222056608798
2025-12-14 12:38:41.194387,891,7.542398401620755,1.5798949227170063,79.63262735656674,32.57478490148283,67.69890628198247,154,77.9135273660121,61.34966256829768,29.743003774927445
2025-12-15 12:38:41.194387,200,12.077763212592854,3.5395605120682365,75.01842004318482,26.949633163533754,64.57585559179488,192,90.1248117488854,64.59703939854145,17.309972835664162
2025-12-16 12:38:41.194387,632,18.780492872910877,1.448302775599025,88.97631011973995,26.47007858932244,70.37816632125185,167,75.85098061481403,62.32143643734377,15.956390921005742
2025-12-17 12:38:41.194387,372,14.561904228507501,2.112599101093715,89.10903924358185,25.30299241639707,63.972848963152465,186,74.3370033469289,78.34665821116548,23.271722405054042
2025-12-18 12:38:41.194387,753,7.929539063194779,4.3460763586391025,77.57575607371584,33.64147411239853,76.77039617579686,184,92.01420603694301,77.94118453333567,15.22335078269817
2025-12-19 12:38:41.194387,554,9.645496596558925,3.2896794156229543,88.73087966443995,26.946863117407847,68.16404562741793,70,84.39385492429615,64.82537389045206,24.197003683648305
2025-12-20 12:38:41.194387,435,9.809056188491638,2.9573306030461772,70.72674478776617,29.118965281686982,85.22393935395084,56,93.99233523214369,85.33866472671262,27.074223413981606
2025-12-21 12:38:41.194387,443,17.604956297599195,2.4308833288160177,61.322351138389635,28.18260853322364,81.12992962846754,187,78.05770836625372,70.96890881323436,16.508408545502324
2025-12-22 12:38:41.194387,667,7.7916977258700015,2.8260199218698787,71.66727206109289,31.478971199905544,76.48939354654667,137,71.78748587639362,73.21435491961034,38.073849657303114
2025-12-23 12:38:41.194387,143,8.303143359766711,2.604567981598233,62.10672941473387,29.84584500580725,89.3248237017306,172,71.42351987894467,82.67819080027967,13.709990058175393
2025-12-24 12:38:41.194387,399,17.968762891034785,0.8448266645463726,63.795027660412906,31.429813061655995,87.95532260826833,89,90.99293959632703,83.56545137313215,30.272091458228406
2025-12-25 12:38:41.194387,580,19.12999975246008,4.6131110700835185,81.51938793841785,28.20396089984341,72.4750290040896,121,92.47587207472463,74.28518873869388,32.16902911596282
2025-12-26 12:38:41.194387,450,18.134066497110602,3.606414816065214,62.81562022509106,34.6158678784959,67.29311845637743,168,92.10419096230838,80.60951920549431,10.185864307464684
2025-12-27 12:38:41.194387,952,13.175222947792733,2.93999433711263,74.93445828164617,26.93069743627557,67.44300198433197,181,83.1503398045337,79.11541318340994,13.307187271090122
2025-12-28 12:38:41.194387,652,12.674871247843644,2.4818182253695973,77.81323627264537,33.64441842928355,66.48913618301971,172,93.37025011586978,65.98900480691981,14.117723023838291
2025-12-29 12:38:41.194387,810,9.649379663750825,2.255036403284001,81.36786276229041,33.13341000040198,83.29102563013821,175,84.0535472791704,85.55614139698793,22.208493499269654
2025-12-30 12:38:41.194387,984,10.108460977335273,1.8568732069913392,75.14693737921999,33.9716380140813,65.66022641661277,82,94.76379926421204,78.42805385863329,10.695457440435945
2025-12-31 12:38:41.194387,933,19.64572583898366,4.543978413757587,64.70786470444651,32.19399097159169,66.23381935505769,100,91.3260235537191,61.05143518031047,38.39543337528163
2026-01-01 12:38:41.194387,908,14.523435159863675,4.155620632802851,64.18414852295103,27.790697787518358,62.18481550924159,139,70.47733493662862,76.74809771008526,33.2803239268041
2026-01-02 12:38:41.194387,865,10.357415691211397,1.1361840305175772,64.59264029439179,27.5959153896057,72.82522800403831,99,87.51007885154876,75.33651542161688,25.363451796203606
2026-01-03 12:38:41.194387,621,9.688390087081942,4.619361417882693,84.07745925335615,28.569630580538032,74.17146680045371,92,73.24432155545202,86.85315673792789,46.90584044415623
2026-01-04 12:38:41.194387,883,13.577753384005621,3.697820806757969,60.658693172348315,25.364764754067153,75.46559403285187,120,86.06368078134786,75.79043932483157,38.33737766115939
2026-01-05 12:38:41.194387,541,17.411071602680263,0.515201265406164,72.43265236094463,32.45511096628909,87.36619914153005,93,76.13813891920243,69.5699344239907,36.60253002123986
2026-01-06 12:38:41.194387,927,6.4816626781119435,2.563217169383097,79.8933419229018,34.95219557079592,82.19276035232748,67,88.09351977341403,69.48600600890477,43.12925792664036
2026-01-07 12:38:41.194387,837,14.555972551590216,3.51841543381318,66.91294986850752,26.30033013217831,61.97685527377027,104,86.22049524602596,75.1101850599241,42.35003880229475
2026-01-08 12:38:41.194387,380,7.9106983143512535,2.5298351966063612,64.35207222830175,30.28851968485381,74.09396441405185,158,70.16103286669758,64.267195494574,47.00705668686794
2026-01-09 12:38:41.194387,139,18.60755432292615,4.472693799171364,79.17479756335537,33.45657802862951,86.84064562627773,70,81.93893621109059,75.9134827057886,12.11558486177406
2026-01-10 12:38:41.194387,413,11.408850987556121,4.914181958959884,63.76741378358031,29.330362092534415,72.44624701121533,51,79.2164723261547,61.00431896362329,12.991211747294336
2026-01-11 12:38:41.194387,773,7.893399984681407,2.9633849919029474,69.23753356007799,25.793500800404768,77.56432366529855,173,85.92783023017454,62.03340922048986,49.82746305726106
2026-01-12 12:38:41.194387,647,19.659457160196418,1.038906498878581,60.83612309331679,32.35345069637806,86.8712065361805,137,73.80552385087098,73.46558157869944,42.60973843331507
2026-01-13 12:38:41.194387,957,6.524259054079241,1.489963728697285,72.44143555617521,31.934478306807286,74.55798068514619,82,76.27054016513266,64.84738383069258,15.807956308322977
2026-01-14 12:38:41.194387,133,14.718018097734147,0.6015220078337884,76.3244193023841,28.27157272889748,67.91988449234883,158,84.6473419882783,83.83516141460106,33.049376210472296
2026-01-15 12:38:41.194387,448,8.903798816099215,3.6803064268188606,71.93858764518973,34.27297630621013,68.22129654888415,58,80.04998628619038,66.28903499735439,48.84273620336452
2026-01-16 12:38:41.194387,757,13.78695330492948,2.2928497578834817,64.8380932501415,31.119541458736688,89.82335644338768,189,73.2161464042572,70.7485787147739,49.86687458723351
